adjective,category,created_at,id,modifier,name,price
analog,contraption,2013-11-12 09:02:19,561.0,storage_unit,analog contraption storage_unit,562.5
fuzzy,apparatus,2013-12-20 23:21:11,1105.0,refill,fuzzy apparatus refill,240.0
organic,instrument,2013-12-31 02:28:51,2565.0,charger,organic instrument charger,13.200000000000001
,contraption,2013-12-10 22:01:32,2068.0,wrapper,contraption wrapper,100.0
glossy,apparatus,2013-05-11 22:05:12,844.0,storage_unit,glossy apparatus storage_unit,900.0
matte,instrument,2013-08-25 21:54:42,3019.0,carrying_case,matte instrument carrying_case,33.0
miniature,mechanism,2013-07-09 00:26:47,3542.0,,miniature mechanism,8.25
,apparatus,2013-04-24 23:36:43,3071.0,storage_unit,apparatus storage_unit,750.0
industrial-strength,contraption,2014-02-03 22:57:41,2469.0,charger,industrial-strength contraption charger,150.0
matte,tool,2014-01-01 15:49:51,2345.0,carrying_case,matte tool carrying_case,18.75
analog,tool,2014-01-10 09:54:53,1297.0,,analog tool,22.5
reflective,mechanism,2013-03-20 04:00:01,2387.0,how-to-manual,reflective mechanism how-to-manual,0.0
organic,dongle,2013-04-26 13:17:49,1261.0,wrapper,organic dongle wrapper,18.0
reflective,mechanism,2013-07-06 11:32:21,2898.0,opener,reflective mechanism opener,9.75
fuzzy,device,2013-05-06 07:13:34,3226.0,carrying_case,fuzzy device carrying_case,30.0
organic,instrument,2013-04-16 17:20:00,1499.0,opener,organic instrument opener,33.0
digital,dongle,2013-10-23 05:38:32,2992.0,refill,digital dongle refill,26.400000000000002
extra-strength,instrument,2013-06-11 01:58:50,1228.0,,extra-strength instrument,88.0
analog,module,2013-11-01 22:29:41,3616.0,,analog module,90.0
industrial-strength,widget,2014-02-25 07:04:28,3857.0,wrapper,industrial-strength widget wrapper,3.6000000000000005
glossy,gadget,2013-10-28 03:46:47,2665.0,,glossy gadget,106.8
aerodynamic,mechanism,2013-10-06 15:06:07,599.0,wrapper,aerodynamic mechanism wrapper,8.399999999999999
industrial-strength,instrument,2013-12-10 10:35:00,2541.0,cleaner,industrial-strength instrument cleaner,79.19999999999999
rechargable,instrument,2013-12-09 17:51:49,1416.0,,rechargable instrument,57.2
organic,dongle,2013-06-05 10:39:57,3264.0,wrapper,organic dongle wrapper,18.0
aerodynamic,gadget,2013-04-08 13:21:55,3680.0,how-to-manual,aerodynamic gadget how-to-manual,0.0
analog,apparatus,2013-06-26 03:39:25,1543.0,storage_unit,analog apparatus storage_unit,675.0
analog,contraption,2013-07-20 13:32:34,1506.0,warmer,analog contraption warmer,247.5
aerodynamic,tool,2013-07-31 13:06:36,2064.0,carrying_case,aerodynamic tool carrying_case,21.0
rechargable,module,2013-07-19 21:09:49,95.0,wrapper,rechargable module wrapper,52.0
,tool,2013-04-11 15:34:19,1923.0,charger,tool charger,5.0
,tool,2013-02-26 21:27:00,3350.0,refill,tool refill,20.0
,gadget,2013-10-19 17:37:53,1721.0,,gadget,89.0
extra-strength,instrument,2013-10-25 23:21:43,2900.0,,extra-strength instrument,88.0
industrial-strength,module,2013-08-01 14:20:27,2955.0,wrapper,industrial-strength module wrapper,120.0
,dongle,2013-10-01 07:21:23,3203.0,carrying_case,dongle carrying_case,18.0
aerodynamic,widget,2013-05-26 02:16:13,3456.0,carrying_case,aerodynamic widget carrying_case,2.5199999999999996
analog,gadget,2013-07-16 11:39:17,2985.0,carrying_case,analog gadget carrying_case,48.06
analog,device,2013-11-07 19:57:43,623.0,,analog device,45.0
matte,contraption,2014-01-04 21:24:54,2256.0,storage_unit,matte contraption storage_unit,781.25
glossy,mechanism,2013-08-01 06:04:32,3006.0,opener,glossy mechanism opener,9.0
rechargable,instrument,2014-01-29 08:25:10,3255.0,storage_unit,rechargable instrument storage_unit,143.0
digital,instrument,2013-06-13 22:59:22,2474.0,storage_unit,digital instrument storage_unit,121.00000000000001
digital,widget,2013-10-02 00:57:11,2378.0,,digital widget,3.3000000000000003
industrial-strength,instrument,2013-06-26 16:43:26,1778.0,,industrial-strength instrument,132.0
,dongle,2013-07-22 21:43:11,2960.0,wrapper,dongle wrapper,12.0
prize-winning,dongle,2013-11-04 22:30:35,2257.0,,prize-winning dongle,33.0
rechargable,instrument,2013-11-08 22:33:03,3095.0,,rechargable instrument,57.2
glossy,instrument,2014-01-31 09:10:31,199.0,opener,glossy instrument opener,26.4
analog,mechanism,2013-11-06 11:32:37,353.0,warmer,analog mechanism warmer,14.85
matte,mechanism,2014-01-23 09:38:04,178.0,carrying_case,matte mechanism carrying_case,11.25
analog,widget,2014-01-02 01:37:07,3205.0,charger,analog widget charger,0.5400000000000001
miniature,mechanism,2013-05-03 02:44:47,1413.0,charger,miniature mechanism charger,1.6500000000000001
organic,gadget,2013-11-04 07:23:32,2892.0,,organic gadget,133.5
industrial-strength,device,2014-02-12 14:35:04,3034.0,carrying_case,industrial-strength device carrying_case,90.0
industrial-strength,tool,2013-12-21 23:51:59,1989.0,opener,industrial-strength tool opener,37.5
,module,2013-06-11 21:51:09,3570.0,refill,module refill,80.0
industrial-strength,contraption,2013-04-12 14:53:13,2420.0,,industrial-strength contraption,750.0
matte,widget,2013-08-08 21:38:28,2840.0,refill,matte widget refill,3.0000000000000004
industrial-strength,device,2013-05-11 13:29:18,3176.0,,industrial-strength device,150.0
industrial-strength,module,2013-12-16 10:22:57,858.0,,industrial-strength module,300.0
aerodynamic,instrument,2013-10-26 13:06:20,389.0,opener,aerodynamic instrument opener,30.799999999999997
,widget,2013-05-12 01:48:14,1390.0,warmer,widget warmer,3.3000000000000003
miniature,module,2013-07-20 14:58:10,398.0,,miniature module,55.00000000000001
rechargable,instrument,2013-04-21 07:05:43,314.0,carrying_case,rechargable instrument carrying_case,34.32
organic,tool,2014-02-22 04:07:31,681.0,,organic tool,37.5
prize-winning,tool,2013-12-06 10:18:04,2263.0,cleaner,prize-winning tool cleaner,16.5
,device,2013-11-20 07:35:16,1262.0,,device,50.0
,apparatus,2013-05-01 22:33:01,3509.0,how-to-manual,apparatus how-to-manual,0.0
,apparatus,2013-06-25 08:05:03,1369.0,,apparatus,300.0
miniature,widget,2013-12-06 20:33:20,694.0,,miniature widget,1.6500000000000001
glossy,module,2014-01-28 03:12:31,3191.0,how-to-manual,glossy module how-to-manual,0.0
prize-winning,gadget,2013-04-11 01:45:03,312.0,opener,prize-winning gadget opener,48.95
extra-strength,device,2014-01-18 14:13:41,501.0,carrying_case,extra-strength device carrying_case,60.0
industrial-strength,device,2013-09-02 19:21:49,1574.0,storage_unit,industrial-strength device storage_unit,375.0
glossy,gadget,2013-10-22 04:16:50,1431.0,,glossy gadget,106.8
prize-winning,widget,2013-10-09 20:47:02,3200.0,refill,prize-winning widget refill,2.6400000000000006
,dongle,2013-05-09 06:16:20,591.0,,dongle,30.0
,tool,2014-02-07 04:22:54,3277.0,,tool,25.0
prize-winning,gadget,2013-12-13 17:59:55,2401.0,,prize-winning gadget,97.9
extra-strength,tool,2013-09-17 04:59:33,3500.0,cleaner,extra-strength tool cleaner,30.0
matte,widget,2013-07-17 03:15:19,2157.0,,matte widget,3.75
,device,2013-02-25 15:00:27,383.0,wrapper,device wrapper,20.0
industrial-strength,mechanism,2014-01-27 15:49:35,766.0,wrapper,industrial-strength mechanism wrapper,18.0
reflective,instrument,2013-07-17 10:39:52,2830.0,storage_unit,reflective instrument storage_unit,143.0
,apparatus,2013-12-28 05:01:02,746.0,storage_unit,apparatus storage_unit,750.0
aerodynamic,instrument,2013-05-10 23:49:22,3960.0,charger,aerodynamic instrument charger,12.32
reflective,instrument,2013-11-13 09:32:22,2298.0,charger,reflective instrument charger,11.440000000000001
aerodynamic,mechanism,2013-10-10 07:34:24,150.0,charger,aerodynamic mechanism charger,4.199999999999999
glossy,module,2013-05-31 17:18:58,3725.0,opener,glossy module opener,60.0
,tool,2013-11-08 22:47:54,1560.0,,tool,25.0
organic,widget,2013-08-03 22:31:47,1254.0,,organic widget,4.5
,tool,2013-07-18 07:54:31,1397.0,,tool,25.0
,gadget,2013-05-14 09:20:41,1296.0,cleaner,gadget cleaner,53.4
aerodynamic,device,2013-07-20 04:31:07,1149.0,opener,aerodynamic device opener,35.0
reflective,mechanism,2014-01-07 01:53:28,3730.0,carrying_case,reflective mechanism carrying_case,11.700000000000001
analog,contraption,2013-07-06 03:25:22,2674.0,warmer,analog contraption warmer,247.5
organic,apparatus,2013-08-01 22:00:35,730.0,carrying_case,organic apparatus carrying_case,270.0
matte,contraption,2013-07-01 04:58:48,2018.0,,matte contraption,312.5
aerodynamic,dongle,2013-06-25 18:14:52,1918.0,,aerodynamic dongle,42.0
rechargable,instrument,2013-06-10 18:33:18,31.0,opener,rechargable instrument opener,28.6
industrial-strength,module,2013-11-19 16:35:33,1279.0,how-to-manual,industrial-strength module how-to-manual,0.0
matte,instrument,2013-10-13 14:05:40,435.0,wrapper,matte instrument wrapper,22.0
aerodynamic,dongle,2013-02-22 14:29:32,3641.0,,aerodynamic dongle,42.0
fuzzy,tool,2014-02-20 05:59:25,3402.0,,fuzzy tool,25.0
fuzzy,apparatus,2013-11-25 07:22:51,2577.0,,fuzzy apparatus,300.0
extra-strength,device,2013-04-25 03:56:35,2763.0,cleaner,extra-strength device cleaner,60.0
prize-winning,device,2013-06-28 10:52:13,3601.0,wrapper,prize-winning device wrapper,22.0
analog,gadget,2013-08-10 20:36:43,492.0,,analog gadget,80.10000000000001
extra-strength,widget,2014-01-09 03:20:38,2647.0,,extra-strength widget,6.0
glossy,apparatus,2013-08-22 07:18:00,3768.0,,glossy apparatus,360.0
aerodynamic,device,2013-11-06 04:13:27,2444.0,cleaner,aerodynamic device cleaner,42.0
digital,widget,2013-08-04 00:15:10,3690.0,warmer,digital widget warmer,3.630000000000001
miniature,widget,2013-03-28 06:55:41,1047.0,warmer,miniature widget warmer,1.8150000000000004
glossy,gadget,2013-09-07 15:13:14,2116.0,storage_unit,glossy gadget storage_unit,267.0
rechargable,gadget,2013-02-28 19:30:42,87.0,how-to-manual,rechargable gadget how-to-manual,0.0
miniature,device,2013-11-30 12:43:15,3406.0,,miniature device,27.500000000000004
extra-strength,gadget,2013-04-14 20:30:02,2723.0,warmer,extra-strength gadget warmer,195.8
digital,widget,2013-05-18 16:05:18,3763.0,charger,digital widget charger,0.6600000000000001
rechargable,device,2013-08-06 05:46:26,3822.0,warmer,rechargable device warmer,71.50000000000001
prize-winning,widget,2013-12-21 09:07:20,3958.0,,prize-winning widget,3.3000000000000003
organic,dongle,2013-07-02 16:02:20,1260.0,,organic dongle,45.0
prize-winning,widget,2013-09-18 22:51:23,1223.0,how-to-manual,prize-winning widget how-to-manual,0.0
matte,device,2013-08-08 13:59:42,3525.0,,matte device,62.5
digital,module,2013-11-25 17:42:37,2291.0,storage_unit,digital module storage_unit,275.0
,dongle,2013-04-15 20:38:32,1619.0,storage_unit,dongle storage_unit,75.0
extra-strength,instrument,2014-01-28 19:26:04,1819.0,how-to-manual,extra-strength instrument how-to-manual,0.0
matte,tool,2013-11-09 19:11:02,2385.0,,matte tool,31.25
miniature,apparatus,2013-08-23 11:36:30,3198.0,charger,miniature apparatus charger,33.0
industrial-strength,contraption,2013-05-14 19:40:38,457.0,,industrial-strength contraption,750.0
rechargable,dongle,2013-10-15 23:37:40,1598.0,,rechargable dongle,39.0
matte,mechanism,2013-08-01 05:40:11,201.0,warmer,matte mechanism warmer,20.625
,instrument,2014-01-18 10:47:45,1343.0,opener,instrument opener,22.0
reflective,gadget,2014-01-02 23:19:37,1593.0,cleaner,reflective gadget cleaner,69.42
digital,apparatus,2013-03-17 06:16:27,3981.0,cleaner,digital apparatus cleaner,198.00000000000003
miniature,device,2013-12-18 03:48:46,3744.0,,miniature device,27.500000000000004
industrial-strength,widget,2013-08-21 12:47:38,2289.0,,industrial-strength widget,9.0
digital,contraption,2013-05-15 10:28:54,2876.0,warmer,digital contraption warmer,302.5
analog,mechanism,2013-09-22 21:08:49,3745.0,storage_unit,analog mechanism storage_unit,33.75
rechargable,tool,2013-09-05 14:18:55,2583.0,,rechargable tool,32.5
extra-strength,dongle,2013-07-26 18:22:38,590.0,warmer,extra-strength dongle warmer,66.0
fuzzy,contraption,2013-11-27 21:19:02,1310.0,wrapper,fuzzy contraption wrapper,100.0
fuzzy,module,2013-03-03 18:03:15,12.0,opener,fuzzy module opener,50.0
fuzzy,device,2013-10-21 01:09:08,3265.0,wrapper,fuzzy device wrapper,20.0
extra-strength,tool,2013-08-30 04:14:46,2468.0,,extra-strength tool,50.0
digital,module,2014-01-26 12:00:42,1726.0,,digital module,110.00000000000001
digital,gadget,2013-12-10 23:31:03,624.0,opener,digital gadget opener,48.95
analog,contraption,2013-09-24 10:51:18,3003.0,,analog contraption,225.0
organic,module,2013-10-01 07:00:37,1259.0,warmer,organic module warmer,165.00000000000003
organic,module,2013-09-08 04:01:35,2308.0,,organic module,150.0
organic,instrument,2013-06-21 09:54:41,3337.0,refill,organic instrument refill,52.800000000000004
glossy,device,2013-03-03 03:46:36,1401.0,wrapper,glossy device wrapper,24.0
organic,widget,2013-10-05 07:49:07,2675.0,,organic widget,4.5
organic,mechanism,2013-05-19 16:16:00,1235.0,,organic mechanism,22.5
matte,instrument,2014-01-30 06:36:35,3417.0,,matte instrument,55.0
industrial-strength,dongle,2013-03-03 00:02:04,1661.0,carrying_case,industrial-strength dongle carrying_case,54.0
,dongle,2013-10-02 16:16:32,3947.0,cleaner,dongle cleaner,18.0
industrial-strength,module,2013-05-09 23:24:24,2602.0,carrying_case,industrial-strength module carrying_case,180.0
matte,instrument,2013-09-22 01:25:47,1206.0,wrapper,matte instrument wrapper,22.0
organic,mechanism,2013-06-03 01:32:24,1052.0,how-to-manual,organic mechanism how-to-manual,0.0
digital,module,2013-11-03 12:45:59,3693.0,,digital module,110.00000000000001
rechargable,gadget,2013-04-29 06:01:52,3667.0,,rechargable gadget,115.7
,contraption,2014-02-13 11:12:00,2750.0,,contraption,250.0
matte,module,2013-06-05 08:38:36,514.0,cleaner,matte module cleaner,75.0
analog,gadget,2013-04-14 04:19:01,699.0,opener,analog gadget opener,40.050000000000004
organic,dongle,2013-04-21 06:48:23,886.0,how-to-manual,organic dongle how-to-manual,0.0
rechargable,contraption,2013-04-08 12:18:32,367.0,,rechargable contraption,325.0
analog,apparatus,2013-04-23 02:33:23,2542.0,warmer,analog apparatus warmer,297.0
organic,mechanism,2013-05-26 14:46:05,3738.0,,organic mechanism,22.5
matte,gadget,2013-06-21 03:22:53,2084.0,storage_unit,matte gadget storage_unit,278.125
reflective,instrument,2013-06-21 23:33:56,1378.0,,reflective instrument,57.2
glossy,tool,2013-09-25 03:48:20,676.0,cleaner,glossy tool cleaner,18.0
miniature,device,2013-12-20 01:32:40,748.0,,miniature device,27.500000000000004
glossy,module,2013-09-05 06:12:54,1576.0,wrapper,glossy module wrapper,48.0
aerodynamic,instrument,2013-08-14 14:49:15,603.0,carrying_case,aerodynamic instrument carrying_case,36.959999999999994
rechargable,contraption,2013-06-23 01:47:39,3376.0,,rechargable contraption,325.0
rechargable,device,2013-12-27 09:27:04,2141.0,storage_unit,rechargable device storage_unit,162.5
extra-strength,contraption,2013-07-23 14:36:39,2361.0,carrying_case,extra-strength contraption carrying_case,300.0
industrial-strength,apparatus,2014-01-28 07:30:01,1905.0,charger,industrial-strength apparatus charger,180.0
matte,gadget,2013-12-06 16:23:30,2202.0,,matte gadget,111.25
,dongle,2013-05-06 04:04:12,751.0,carrying_case,dongle carrying_case,18.0
organic,device,2013-12-21 05:34:57,2563.0,opener,organic device opener,37.5
matte,dongle,2013-08-17 04:37:14,344.0,how-to-manual,matte dongle how-to-manual,0.0
aerodynamic,mechanism,2013-03-16 23:07:59,3504.0,,aerodynamic mechanism,21.0
miniature,device,2013-04-28 16:02:57,2753.0,charger,miniature device charger,5.5
aerodynamic,tool,2013-10-31 08:00:33,3501.0,carrying_case,aerodynamic tool carrying_case,21.0
rechargable,mechanism,2013-12-16 07:20:03,3353.0,cleaner,rechargable mechanism cleaner,11.700000000000001
extra-strength,instrument,2013-09-12 09:25:37,274.0,carrying_case,extra-strength instrument carrying_case,52.8
reflective,instrument,2013-06-27 13:54:28,2441.0,,reflective instrument,57.2
miniature,gadget,2014-02-19 21:14:16,1272.0,refill,miniature gadget refill,39.160000000000004
rechargable,gadget,2013-10-18 04:12:22,1232.0,,rechargable gadget,115.7
aerodynamic,mechanism,2013-11-21 20:31:19,481.0,,aerodynamic mechanism,21.0
analog,mechanism,2013-04-28 09:10:48,1121.0,,analog mechanism,13.5
,widget,2013-10-06 16:08:42,597.0,opener,widget opener,1.5
analog,gadget,2013-12-11 05:09:53,2476.0,warmer,analog gadget warmer,88.11000000000001
reflective,widget,2013-08-31 17:11:22,1459.0,wrapper,reflective widget wrapper,1.5600000000000003
extra-strength,module,2013-06-12 04:40:25,1688.0,warmer,extra-strength module warmer,220.00000000000003
aerodynamic,gadget,2014-01-07 08:41:53,184.0,storage_unit,aerodynamic gadget storage_unit,311.5
prize-winning,instrument,2013-05-16 05:44:42,602.0,,prize-winning instrument,48.400000000000006
reflective,contraption,2013-11-05 00:48:31,2337.0,,reflective contraption,325.0
,mechanism,2013-04-15 17:12:52,345.0,,mechanism,15.0
miniature,instrument,2014-01-30 08:10:21,3155.0,carrying_case,miniature instrument carrying_case,14.52
fuzzy,module,2013-12-17 03:45:16,213.0,refill,fuzzy module refill,80.0
matte,widget,2013-08-03 15:26:55,3895.0,opener,matte widget opener,1.875
digital,device,2013-09-04 11:50:02,3064.0,storage_unit,digital device storage_unit,137.5
miniature,mechanism,2013-04-19 20:16:22,2245.0,storage_unit,miniature mechanism storage_unit,20.625
prize-winning,widget,2013-08-05 09:55:52,716.0,opener,prize-winning widget opener,1.6500000000000001
analog,device,2013-03-22 23:25:47,3869.0,,analog device,45.0
fuzzy,tool,2013-03-19 09:09:21,3505.0,carrying_case,fuzzy tool carrying_case,15.0
industrial-strength,widget,2013-07-11 18:45:22,3997.0,wrapper,industrial-strength widget wrapper,3.6000000000000005
glossy,tool,2013-04-15 21:18:13,464.0,charger,glossy tool charger,6.0
fuzzy,module,2013-11-24 04:57:57,336.0,,fuzzy module,100.0
rechargable,tool,2013-08-30 04:26:48,1188.0,charger,rechargable tool charger,6.5
rechargable,contraption,2013-02-24 06:07:28,232.0,,rechargable contraption,325.0
fuzzy,instrument,2013-08-25 22:41:24,2466.0,,fuzzy instrument,44.0
extra-strength,device,2013-10-23 04:44:14,1460.0,,extra-strength device,100.0
fuzzy,module,2013-10-21 08:25:44,1395.0,storage_unit,fuzzy module storage_unit,250.0
